,s_id,semester,average,class_pr,dept_pr,學院,科系,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,club_id,assistant_manager_flag,manager_flag
4240,6c2f3d772a3a1b0934aeffc3ad978cea,1021,86.76,89.0,89.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4241,6c2f3d772a3a1b0934aeffc3ad978cea,1022,92.09,95.0,96.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4242,6c2f3d772a3a1b0934aeffc3ad978cea,1031,89.29,86.0,87.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4243,6c2f3d772a3a1b0934aeffc3ad978cea,1032,90.89,89.0,91.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4244,6c2f3d772a3a1b0934aeffc3ad978cea,1041,91.11,86.0,89.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4245,6c2f3d772a3a1b0934aeffc3ad978cea,1042,96.89,96.0,98.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4246,6c2f3d772a3a1b0934aeffc3ad978cea,1051,98.0,98.0,99.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4247,6c2f3d772a3a1b0934aeffc3ad978cea,1052,94.0,98.0,98.0,資訊電機學院,資訊工程學系,Y,Y,Y,N,N,N,E009,N,N
4248,6cb61c830ac44c940a894d572201aa1d,1021,81.5,84.0,84.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4249,6cb61c830ac44c940a894d572201aa1d,1022,81.47,72.0,72.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4250,6cb61c830ac44c940a894d572201aa1d,1031,78.43,70.0,70.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4251,6cb61c830ac44c940a894d572201aa1d,1032,76.5,74.0,74.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4252,6cb61c830ac44c940a894d572201aa1d,1041,78.41,62.0,62.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4253,6cb61c830ac44c940a894d572201aa1d,1042,80.64,55.0,55.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4254,6cb61c830ac44c940a894d572201aa1d,1051,86.7,72.0,72.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4255,6cb61c830ac44c940a894d572201aa1d,1052,89.9,86.0,86.0,生醫理工學院,生命科學系,Y,N,N,N,Y,N,C014,N,N
4256,6d30b20a3b20f24b183400820150bf65,1021,75.7,50.0,50.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4257,6d30b20a3b20f24b183400820150bf65,1022,70.33,30.0,30.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4258,6d30b20a3b20f24b183400820150bf65,1031,72.0,31.0,31.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4259,6d30b20a3b20f24b183400820150bf65,1032,72.38,45.0,45.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4260,6d30b20a3b20f24b183400820150bf65,1041,74.93,39.0,39.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4261,6d30b20a3b20f24b183400820150bf65,1042,71.52,38.0,38.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4262,6d30b20a3b20f24b183400820150bf65,1051,83.56,73.0,73.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4263,6d30b20a3b20f24b183400820150bf65,1052,72.07,41.0,41.0,理學院,化學學系,Y,Y,N,N,Y,Y,C016,N,N
4264,6d3baae0d603ef7b51c50897a00fc79a,1021,88.0,82.0,82.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4265,6d3baae0d603ef7b51c50897a00fc79a,1022,91.36,94.0,94.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4266,6d3baae0d603ef7b51c50897a00fc79a,1031,91.95,89.0,89.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4267,6d3baae0d603ef7b51c50897a00fc79a,1032,90.78,95.0,95.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4268,6d3baae0d603ef7b51c50897a00fc79a,1041,88.47,83.0,83.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4269,6d3baae0d603ef7b51c50897a00fc79a,1042,88.75,95.0,95.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4270,6d3baae0d603ef7b51c50897a00fc79a,1051,91.39,94.0,94.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4271,6d3baae0d603ef7b51c50897a00fc79a,1052,91.18,67.0,67.0,客家學院,客家語文暨社會科學學系,Y,Y,Y,N,N,N,A022,N,N
4272,6d5106e312978b73a9484f9360529563,1021,82.61,78.0,78.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4273,6d5106e312978b73a9484f9360529563,1022,89.7,95.0,95.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4274,6d5106e312978b73a9484f9360529563,1031,88.94,98.0,98.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4275,6d5106e312978b73a9484f9360529563,1032,89.3,95.0,95.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4276,6d5106e312978b73a9484f9360529563,1041,90.75,90.0,90.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4277,6d5106e312978b73a9484f9360529563,1042,91.88,97.0,97.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4278,6d5106e312978b73a9484f9360529563,1051,93.0,98.0,98.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4279,6d5106e312978b73a9484f9360529563,1052,85.5,83.0,83.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4280,6d7d453e7db57b673d59305bfc5fb4e3,1021,74.62,43.0,43.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4281,6d7d453e7db57b673d59305bfc5fb4e3,1022,72.76,38.0,38.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4282,6d7d453e7db57b673d59305bfc5fb4e3,1031,76.63,62.0,62.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4283,6d7d453e7db57b673d59305bfc5fb4e3,1032,73.52,48.0,48.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4284,6d7d453e7db57b673d59305bfc5fb4e3,1041,83.2,71.0,71.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4285,6d7d453e7db57b673d59305bfc5fb4e3,1042,80.69,72.0,72.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4286,6d7d453e7db57b673d59305bfc5fb4e3,1051,85.89,78.0,78.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4287,6d7d453e7db57b673d59305bfc5fb4e3,1052,87.2,87.0,87.0,理學院,化學學系,Y,Y,N,N,N,N,A013,N,N
4288,6d7e9d7f45ea475eb7df60a6f6c40fca,1021,79.74,48.0,48.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4289,6d7e9d7f45ea475eb7df60a6f6c40fca,1022,73.33,33.0,33.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4290,6d7e9d7f45ea475eb7df60a6f6c40fca,1031,68.17,24.0,24.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4291,6d7e9d7f45ea475eb7df60a6f6c40fca,1032,67.42,19.0,19.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4292,6d7e9d7f45ea475eb7df60a6f6c40fca,1041,78.85,58.0,58.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4293,6d7e9d7f45ea475eb7df60a6f6c40fca,1042,83.05,58.0,58.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4294,6d7e9d7f45ea475eb7df60a6f6c40fca,1051,75.75,25.0,25.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4295,6d7e9d7f45ea475eb7df60a6f6c40fca,1052,82.5,64.0,64.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
4296,6d870a4122ecdc77c8ac5082d119b20a,1021,78.12,46.0,46.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4297,6d870a4122ecdc77c8ac5082d119b20a,1022,74.87,54.0,54.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4298,6d870a4122ecdc77c8ac5082d119b20a,1031,79.2,67.0,67.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4299,6d870a4122ecdc77c8ac5082d119b20a,1032,88.3,87.0,87.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4300,6d870a4122ecdc77c8ac5082d119b20a,1041,90.38,88.0,88.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4301,6d870a4122ecdc77c8ac5082d119b20a,1042,89.0,88.0,88.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4302,6d870a4122ecdc77c8ac5082d119b20a,1051,90.53,87.0,87.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4303,6d870a4122ecdc77c8ac5082d119b20a,1052,89.6,85.0,85.0,地球科學學院,地球科學學系,Y,N,N,N,Y,Y,B005,N,N
4304,6d952270b5c142e5424bd0e25d040e88,1021,60.22,2.0,2.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4305,6d952270b5c142e5424bd0e25d040e88,1022,69.43,6.0,6.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4306,6d952270b5c142e5424bd0e25d040e88,1031,62.05,10.0,10.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4307,6d952270b5c142e5424bd0e25d040e88,1032,49.95,4.0,4.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4308,6d952270b5c142e5424bd0e25d040e88,1041,59.09,2.0,2.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4309,6d952270b5c142e5424bd0e25d040e88,1042,64.1,16.0,16.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4310,6d952270b5c142e5424bd0e25d040e88,1051,71.67,11.0,11.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4311,6d952270b5c142e5424bd0e25d040e88,1052,67.17,2.0,2.0,工學院,化學工程與材料工程學系,Y,Y,N,Y,N,N,D016,N,N
4312,6db0a17f882270791be783eb34f74048,1021,76.69,49.0,49.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4313,6db0a17f882270791be783eb34f74048,1022,83.05,79.0,79.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4314,6db0a17f882270791be783eb34f74048,1031,81.47,78.0,78.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4315,6db0a17f882270791be783eb34f74048,1032,83.41,83.0,83.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4316,6db0a17f882270791be783eb34f74048,1041,84.0,73.0,73.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4317,6db0a17f882270791be783eb34f74048,1042,89.14,88.0,88.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4318,6db0a17f882270791be783eb34f74048,1051,88.36,87.0,87.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4319,6db0a17f882270791be783eb34f74048,1052,81.2,55.0,55.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,Y,D011,N,N
4320,6dbbffe1faef83a8d83fe850807abb09,1021,72.16,23.0,25.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4321,6dbbffe1faef83a8d83fe850807abb09,1022,77.86,54.0,54.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4322,6dbbffe1faef83a8d83fe850807abb09,1031,65.33,16.0,20.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4323,6dbbffe1faef83a8d83fe850807abb09,1032,79.19,50.0,49.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4324,6dbbffe1faef83a8d83fe850807abb09,1041,80.84,66.0,59.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4325,6dbbffe1faef83a8d83fe850807abb09,1042,82.05,51.0,53.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4326,6dbbffe1faef83a8d83fe850807abb09,1051,85.67,77.0,77.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4327,6dbbffe1faef83a8d83fe850807abb09,1052,75.5,27.0,33.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C030,N,N
4328,6e10afe0724f8bf91ba43d7a141c2a24,1021,78.45,65.0,63.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4329,6e10afe0724f8bf91ba43d7a141c2a24,1022,82.82,87.0,91.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4330,6e10afe0724f8bf91ba43d7a141c2a24,1031,85.05,90.0,91.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4331,6e10afe0724f8bf91ba43d7a141c2a24,1032,84.18,85.0,89.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4332,6e10afe0724f8bf91ba43d7a141c2a24,1041,82.37,85.0,88.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4333,6e10afe0724f8bf91ba43d7a141c2a24,1042,87.96,95.0,96.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4334,6e10afe0724f8bf91ba43d7a141c2a24,1051,87.17,91.0,91.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4335,6e10afe0724f8bf91ba43d7a141c2a24,1052,76.5,54.0,50.0,工學院,機械工程學系,Y,N,Y,Y,N,N,E009,N,N
4336,6e5220b4d29ee6965569a568861ed1c1,1021,66.59,8.0,11.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4337,6e5220b4d29ee6965569a568861ed1c1,1022,64.95,27.0,22.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4338,6e5220b4d29ee6965569a568861ed1c1,1031,68.3,35.0,44.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4339,6e5220b4d29ee6965569a568861ed1c1,1032,69.43,39.0,36.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4340,6e5220b4d29ee6965569a568861ed1c1,1041,66.96,38.0,31.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4341,6e5220b4d29ee6965569a568861ed1c1,1042,68.69,33.0,24.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4342,6e5220b4d29ee6965569a568861ed1c1,1051,74.86,33.0,37.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4343,6e5220b4d29ee6965569a568861ed1c1,1052,47.27,4.0,5.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4344,6ec0378987ea637299fd6d5016cc1ac1,1021,81.04,83.0,83.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4345,6ec0378987ea637299fd6d5016cc1ac1,1022,87.65,94.0,94.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4346,6ec0378987ea637299fd6d5016cc1ac1,1031,85.0,82.0,82.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4347,6ec0378987ea637299fd6d5016cc1ac1,1032,87.59,94.0,94.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4348,6ec0378987ea637299fd6d5016cc1ac1,1041,86.28,75.0,75.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4349,6ec0378987ea637299fd6d5016cc1ac1,1042,87.81,94.0,94.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4350,6ec0378987ea637299fd6d5016cc1ac1,1051,88.46,90.0,90.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4351,6ec0378987ea637299fd6d5016cc1ac1,1052,77.45,32.0,32.0,理學院,理學院學士班,Y,N,N,Y,N,N,A021,N,N
4352,6eea3d1128bb528130535c5059d67f00,1021,68.71,22.0,22.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4353,6eea3d1128bb528130535c5059d67f00,1022,64.91,14.0,14.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4354,6eea3d1128bb528130535c5059d67f00,1031,71.26,57.0,57.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4355,6eea3d1128bb528130535c5059d67f00,1032,68.39,15.0,15.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4356,6eea3d1128bb528130535c5059d67f00,1041,65.7,11.0,11.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4357,6eea3d1128bb528130535c5059d67f00,1042,69.0,19.0,19.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4358,6eea3d1128bb528130535c5059d67f00,1051,63.64,17.0,17.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4359,6eea3d1128bb528130535c5059d67f00,1052,75.84,50.0,50.0,理學院,光電科學與工程學系,Y,N,N,N,Y,N,C015,N,N
4360,6f4e5cd950a566aabc4e13bd4c3a0b65,1021,87.17,89.0,87.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4361,6f4e5cd950a566aabc4e13bd4c3a0b65,1022,84.57,76.0,75.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4362,6f4e5cd950a566aabc4e13bd4c3a0b65,1031,82.59,77.0,78.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4363,6f4e5cd950a566aabc4e13bd4c3a0b65,1032,80.62,53.0,54.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4364,6f4e5cd950a566aabc4e13bd4c3a0b65,1041,87.2,71.0,69.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4365,6f4e5cd950a566aabc4e13bd4c3a0b65,1042,89.0,73.0,75.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4366,6f4e5cd950a566aabc4e13bd4c3a0b65,1051,94.73,98.0,99.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4367,6f4e5cd950a566aabc4e13bd4c3a0b65,1052,91.0,80.0,83.0,管理學院,企業管理學系,Y,N,N,N,Y,N,C003,N,N
4368,6f6fc994207a556b7b2acaa42421f8d4,1021,74.14,35.0,35.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4369,6f6fc994207a556b7b2acaa42421f8d4,1022,77.33,57.0,57.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4370,6f6fc994207a556b7b2acaa42421f8d4,1031,74.0,48.0,48.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4371,6f6fc994207a556b7b2acaa42421f8d4,1032,73.68,50.0,50.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4372,6f6fc994207a556b7b2acaa42421f8d4,1041,80.5,61.0,61.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4373,6f6fc994207a556b7b2acaa42421f8d4,1042,74.47,49.0,49.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4374,6f6fc994207a556b7b2acaa42421f8d4,1051,67.55,22.0,22.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4375,6f6fc994207a556b7b2acaa42421f8d4,1052,78.33,61.0,61.0,理學院,化學學系,Y,Y,N,N,Y,N,C027,N,N
4376,6f999b9641df3221b6d49608e51ae48c,1021,67.29,29.0,28.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4377,6f999b9641df3221b6d49608e51ae48c,1022,64.71,22.0,16.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4378,6f999b9641df3221b6d49608e51ae48c,1031,62.67,21.0,21.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4379,6f999b9641df3221b6d49608e51ae48c,1032,73.86,46.0,41.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4380,6f999b9641df3221b6d49608e51ae48c,1041,75.41,60.0,57.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4381,6f999b9641df3221b6d49608e51ae48c,1042,71.47,33.0,34.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4382,6f999b9641df3221b6d49608e51ae48c,1051,79.5,61.0,63.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4383,6f999b9641df3221b6d49608e51ae48c,1052,84.0,89.0,86.0,工學院,土木工程學系,Y,Y,N,N,Y,N,C014,N,N
4384,7027de001c1f3764c8307d7e47fba4bf,1021,68.26,18.0,15.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4385,7027de001c1f3764c8307d7e47fba4bf,1022,58.93,8.0,9.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4386,7027de001c1f3764c8307d7e47fba4bf,1031,53.83,7.0,6.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4387,7027de001c1f3764c8307d7e47fba4bf,1032,59.76,9.0,8.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4388,7027de001c1f3764c8307d7e47fba4bf,1041,63.32,20.0,17.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4389,7027de001c1f3764c8307d7e47fba4bf,1042,69.26,23.0,31.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4390,7027de001c1f3764c8307d7e47fba4bf,1051,77.63,55.0,54.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4391,7027de001c1f3764c8307d7e47fba4bf,1052,78.23,53.0,56.0,工學院,機械工程學系,Y,N,N,Y,Y,N,C007,N,N
4392,7046e2076376613f39b73bb7d195a3c0,1021,83.35,47.0,47.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4393,7046e2076376613f39b73bb7d195a3c0,1022,78.75,0.0,0.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4394,7046e2076376613f39b73bb7d195a3c0,1031,84.6,42.0,42.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4395,7046e2076376613f39b73bb7d195a3c0,1032,79.95,37.0,37.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4396,7046e2076376613f39b73bb7d195a3c0,1041,80.71,28.0,28.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4397,7046e2076376613f39b73bb7d195a3c0,1042,77.06,16.0,16.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4398,7046e2076376613f39b73bb7d195a3c0,1051,84.91,28.0,28.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4399,7046e2076376613f39b73bb7d195a3c0,1052,84.43,28.0,28.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
4400,706d38e64aa54f748d0ed7cdeb3548ca,1021,89.13,95.0,95.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4401,706d38e64aa54f748d0ed7cdeb3548ca,1022,87.0,78.0,78.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4402,706d38e64aa54f748d0ed7cdeb3548ca,1031,90.42,89.0,89.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4403,706d38e64aa54f748d0ed7cdeb3548ca,1032,91.1,91.0,91.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4404,706d38e64aa54f748d0ed7cdeb3548ca,1041,93.7,98.0,98.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4405,706d38e64aa54f748d0ed7cdeb3548ca,1042,90.25,84.0,84.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4406,706d38e64aa54f748d0ed7cdeb3548ca,1051,90.67,87.0,87.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4407,706d38e64aa54f748d0ed7cdeb3548ca,1052,95.5,98.0,98.0,文學院,英美語文學系,Y,N,Y,N,N,N,E003,N,N
4408,708e31b1c35690bf4ad4ef065276a7ea,1021,81.85,80.0,79.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4409,708e31b1c35690bf4ad4ef065276a7ea,1022,79.89,80.0,80.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4410,708e31b1c35690bf4ad4ef065276a7ea,1031,86.05,91.0,94.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4411,708e31b1c35690bf4ad4ef065276a7ea,1032,83.45,82.0,87.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4412,708e31b1c35690bf4ad4ef065276a7ea,1041,82.35,87.0,87.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4413,708e31b1c35690bf4ad4ef065276a7ea,1042,77.8,58.0,65.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4414,708e31b1c35690bf4ad4ef065276a7ea,1051,83.67,78.0,77.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4415,708e31b1c35690bf4ad4ef065276a7ea,1052,81.79,77.0,72.0,工學院,機械工程學系,N,N,N,N,N,N,,,
4416,709cf10ef277863f1150800f5ffaeb00,1021,78.13,72.0,72.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4417,709cf10ef277863f1150800f5ffaeb00,1022,77.52,69.0,69.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4418,709cf10ef277863f1150800f5ffaeb00,1031,64.11,34.0,34.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4419,709cf10ef277863f1150800f5ffaeb00,1032,70.9,24.0,24.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4420,709cf10ef277863f1150800f5ffaeb00,1041,70.08,19.0,19.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4421,709cf10ef277863f1150800f5ffaeb00,1042,61.86,8.0,8.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4422,709cf10ef277863f1150800f5ffaeb00,1051,80.55,60.0,60.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4423,709cf10ef277863f1150800f5ffaeb00,1052,73.67,40.0,40.0,理學院,光電科學與工程學系,Y,Y,N,N,N,N,A020,N,N
4424,70b13b4d822d4285465fd253640559bb,1021,75.59,34.0,34.0,地球科學學院,地球科學學系,Y,Y,N,Y,N,N,A011,N,N
4425,70b13b4d822d4285465fd253640559bb,1022,74.25,46.0,46.0,地球科學學院,地球科學學系,Y,Y,N,Y,N,N,A011,N,N
4426,70b13b4d822d4285465fd253640559bb,1031,77.04,58.0,58.0,地球科學學院,地球科學學系,Y,Y,N,Y,N,N,A011,N,N
4427,70b13b4d822d4285465fd253640559bb,1032,81.19,59.0,59.0,地球科學學院,地球科學學系,Y,Y,N,Y,N,N,A011,N,N
